year,cpt_hcpcs,work_rvu,pe_rvu_facility,pe_rvu_nonfacility,mp_rvu,status_indicator,global_days
2026,70471,0.00,7.71,7.71,0.03,A,XXX
2026,70472,0.77,3.85,3.85,0.06,A,ZZZ
2026,70472,0.77,0.27,0.27,0.05,A,ZZZ
2026,70472,0.00,3.58,3.58,0.01,A,ZZZ
2026,70473,1.00,6.13,6.13,0.09,A,XXX
2026,70473,1.00,0.36,0.36,0.06,A,XXX
2026,70473,0.00,5.77,5.77,0.03,A,XXX
2026,70480,1.25,3.40,3.40,0.09,A,XXX
2026,70480,1.25,0.45,0.45,0.07,A,XXX
2026,70480,0.00,2.95,2.95,0.02,A,XXX
2026,70481,1.10,4.19,4.19,0.09,A,XXX
2026,70481,1.10,0.39,0.39,0.07,A,XXX
2026,70481,0.00,3.80,3.80,0.02,A,XXX
2026,70482,1.24,4.93,4.93,0.09,A,XXX
2026,70482,1.24,0.43,0.43,0.07,A,XXX
2026,70482,0.00,4.50,4.50,0.02,A,XXX
2026,70486,0.83,2.95,2.95,0.06,A,XXX
2026,70486,0.83,0.31,0.31,0.05,A,XXX
2026,70486,0.00,2.64,2.64,0.01,A,XXX
2026,70487,1.10,3.35,3.35,0.09,A,XXX
2026,70487,1.10,0.39,0.39,0.07,A,XXX
2026,70487,0.00,2.96,2.96,0.02,A,XXX
2026,70488,1.24,4.18,4.18,0.09,A,XXX
2026,70488,1.24,0.44,0.44,0.07,A,XXX
2026,70488,0.00,3.74,3.74,0.02,A,XXX
2026,70490,1.25,3.15,3.15,0.08,A,XXX
2026,70490,1.25,0.45,0.45,0.07,A,XXX
2026,70490,0.00,2.70,2.70,0.01,A,XXX
2026,70491,1.35,4.05,4.05,0.09,A,XXX
2026,70491,1.35,0.48,0.48,0.07,A,XXX
2026,70491,0.00,3.57,3.57,0.02,A,XXX
2026,70492,1.58,4.90,4.90,0.10,A,XXX
2026,70492,1.58,0.55,0.55,0.08,A,XXX
2026,70492,0.00,4.35,4.35,0.02,A,XXX
2026,70496,1.71,6.37,6.37,0.12,A,XXX
2026,70496,1.71,0.60,0.60,0.09,A,XXX
2026,70496,0.00,5.77,5.77,0.03,A,XXX
2026,70498,1.71,6.37,6.37,0.12,A,XXX
2026,70498,1.71,0.60,0.60,0.09,A,XXX
2026,70498,0.00,5.77,5.77,0.03,A,XXX
2026,70540,1.32,5.31,5.31,0.09,A,XXX
2026,70540,1.32,0.46,0.46,0.07,A,XXX
2026,70540,0.00,4.85,4.85,0.02,A,XXX
2026,70542,1.58,6.29,6.29,0.11,A,XXX
2026,70542,1.58,0.57,0.57,0.08,A,XXX
2026,70542,0.00,5.72,5.72,0.03,A,XXX
2026,70543,2.10,7.84,7.84,0.15,A,XXX
2026,70543,2.10,0.74,0.74,0.12,A,XXX
2026,70543,0.00,7.10,7.10,0.03,A,XXX
2026,70544,1.17,5.16,5.16,0.10,A,XXX
2026,70544,1.17,0.41,0.41,0.07,A,XXX
2026,70544,0.00,4.75,4.75,0.03,A,XXX
2026,70545,1.17,5.51,5.51,0.10,A,XXX
2026,70545,1.17,0.41,0.41,0.07,A,XXX
2026,70545,0.00,5.10,5.10,0.03,A,XXX
2026,70546,1.44,8.25,8.25,0.12,A,XXX
2026,70546,1.44,0.51,0.51,0.08,A,XXX
2026,70546,0.00,7.74,7.74,0.04,A,XXX
2026,70547,1.17,5.16,5.16,0.10,A,XXX
2026,70547,1.17,0.41,0.41,0.07,A,XXX
2026,70547,0.00,4.75,4.75,0.03,A,XXX
2026,70548,1.46,5.78,5.78,0.11,A,XXX
2026,70548,1.46,0.52,0.52,0.08,A,XXX
2026,70548,0.00,5.26,5.26,0.03,A,XXX
2026,70549,1.76,8.39,8.39,0.13,A,XXX
2026,70549,1.76,0.62,0.62,0.09,A,XXX
2026,70549,0.00,7.77,7.77,0.04,A,XXX
2026,70551,1.44,4.31,4.31,0.10,A,XXX
2026,70551,1.44,0.51,0.51,0.08,A,XXX
2026,70551,0.00,3.80,3.80,0.02,A,XXX
2026,70552,1.74,6.19,6.19,0.12,A,XXX
2026,70552,1.74,0.62,0.62,0.09,A,XXX
2026,70552,0.00,5.57,5.57,0.03,A,XXX
2026,70553,2.23,7.10,7.10,0.16,A,XXX
2026,70553,2.23,0.79,0.79,0.13,A,XXX
2026,70553,0.00,6.31,6.31,0.03,A,XXX
2026,70554,2.06,9.08,9.08,0.17,A,XXX
2026,70554,2.06,0.74,0.74,0.13,A,XXX
2026,70554,0.00,8.34,8.34,0.04,A,XXX
2026,70555,0.00,0.00,0.00,0.00,C,XXX
2026,70555,2.48,0.82,0.82,0.12,A,XXX
2026,70555,0.00,0.00,0.00,0.00,C,XXX
2026,70557,0.00,0.00,0.00,0.00,C,XXX
2026,70557,2.83,1.65,1.65,0.13,A,XXX
2026,70557,0.00,0.00,0.00,0.00,C,XXX
2026,70558,0.00,0.00,0.00,0.00,C,XXX
2026,70558,3.12,1.81,1.81,0.15,A,XXX
2026,70558,0.00,0.00,0.00,0.00,C,XXX
2026,70559,0.00,0.00,0.00,0.00,C,XXX
2026,70559,3.12,1.29,1.29,0.28,A,XXX
2026,70559,0.00,0.00,0.00,0.00,C,XXX
2026,71045,0.18,0.56,0.56,0.02,A,XXX
2026,71045,0.18,0.06,0.06,0.01,A,XXX
2026,71045,0.00,0.50,0.50,0.01,A,XXX
2026,71046,0.21,0.76,0.76,0.02,A,XXX
2026,71046,0.21,0.08,0.08,0.01,A,XXX
2026,71046,0.00,0.68,0.68,0.01,A,XXX
2026,71047,0.26,0.95,0.95,0.02,A,XXX
2026,71047,0.26,0.11,0.11,0.01,A,XXX
2026,71047,0.00,0.84,0.84,0.01,A,XXX
2026,71048,0.30,1.02,1.02,0.03,A,XXX
2026,71048,0.30,0.12,0.12,0.02,A,XXX
2026,71048,0.00,0.90,0.90,0.01,A,XXX
2026,71100,0.21,0.85,0.85,0.02,A,XXX
2026,71100,0.21,0.09,0.09,0.01,A,XXX
2026,71100,0.00,0.76,0.76,0.01,A,XXX
2026,71101,0.26,0.96,0.96,0.03,A,XXX
2026,71101,0.26,0.10,0.10,0.02,A,XXX
2026,71101,0.00,0.86,0.86,0.01,A,XXX
2026,71110,0.28,0.98,0.98,0.02,A,XXX
2026,71110,0.28,0.11,0.11,0.01,A,XXX
2026,71110,0.00,0.87,0.87,0.01,A,XXX
2026,71111,0.31,1.20,1.20,0.03,A,XXX
2026,71111,0.31,0.12,0.12,0.02,A,XXX
2026,71111,0.00,1.08,1.08,0.01,A,XXX
2026,71120,0.20,0.77,0.77,0.02,A,XXX
2026,71120,0.20,0.07,0.07,0.01,A,XXX
2026,71120,0.00,0.70,0.70,0.01,A,XXX
2026,71130,0.21,1.01,1.01,0.02,A,XXX
2026,71130,0.21,0.09,0.09,0.01,A,XXX
2026,71130,0.00,0.92,0.92,0.01,A,XXX
2026,71250,1.05,2.85,2.85,0.07,A,XXX
2026,71250,1.05,0.37,0.37,0.06,A,XXX
2026,71250,0.00,2.48,2.48,0.01,A,XXX
2026,71260,1.13,3.77,3.77,0.09,A,XXX
2026,71260,1.13,0.41,0.41,0.07,A,XXX
2026,71260,0.00,3.36,3.36,0.02,A,XXX
2026,71270,1.22,4.55,4.55,0.09,A,XXX
2026,71270,1.22,0.43,0.43,0.07,A,XXX
2026,71270,0.00,4.12,4.12,0.02,A,XXX
2026,71271,1.05,2.95,2.95,0.08,A,XXX
2026,71271,1.05,0.37,0.37,0.06,A,XXX
2026,71271,0.00,2.58,2.58,0.02,A,XXX
2026,71275,1.77,6.49,6.49,0.14,A,XXX
2026,71275,1.77,0.62,0.62,0.11,A,XXX
2026,71275,0.00,5.87,5.87,0.03,A,XXX
2026,71550,1.42,8.45,8.45,0.10,A,XXX
2026,71550,1.42,0.50,0.50,0.07,A,XXX
2026,71550,0.00,7.95,7.95,0.03,A,XXX
2026,71551,1.69,9.31,9.31,0.12,A,XXX
2026,71551,1.69,0.60,0.60,0.09,A,XXX
2026,71551,0.00,8.71,8.71,0.03,A,XXX
2026,71552,2.20,11.58,11.58,0.17,A,XXX
2026,71552,2.20,0.78,0.78,0.13,A,XXX
2026,71552,0.00,10.80,10.80,0.04,A,XXX
2026,71555,1.76,8.12,8.12,0.13,R,XXX
2026,71555,1.76,0.62,0.62,0.09,R,XXX
2026,71555,0.00,7.50,7.50,0.04,R,XXX
2026,72020,0.16,0.53,0.53,0.02,A,XXX
2026,72020,0.16,0.06,0.06,0.01,A,XXX
2026,72020,0.00,0.47,0.47,0.01,A,XXX
2026,72040,0.21,0.96,0.96,0.02,A,XXX
2026,72040,0.21,0.09,0.09,0.01,A,XXX
2026,72040,0.00,0.87,0.87,0.01,A,XXX
2026,72050,0.26,1.36,1.36,0.03,A,XXX
2026,72050,0.26,0.11,0.11,0.02,A,XXX
2026,72050,0.00,1.25,1.25,0.01,A,XXX
2026,72052,0.29,1.56,1.56,0.03,A,XXX
2026,72052,0.29,0.12,0.12,0.02,A,XXX
2026,72052,0.00,1.44,1.44,0.01,A,XXX
2026,72070,0.20,0.77,0.77,0.02,A,XXX
2026,72070,0.20,0.08,0.08,0.01,A,XXX
2026,72070,0.00,0.69,0.69,0.01,A,XXX
2026,72072,0.22,0.92,0.92,0.02,A,XXX
2026,72072,0.22,0.08,0.08,0.01,A,XXX
2026,72072,0.00,0.84,0.84,0.01,A,XXX
2026,72074,0.24,1.06,1.06,0.02,A,XXX
2026,72074,0.24,0.09,0.09,0.01,A,XXX
2026,72074,0.00,0.97,0.97,0.01,A,XXX
2026,72080,0.20,0.83,0.83,0.02,A,XXX
2026,72080,0.20,0.09,0.09,0.01,A,XXX
2026,72080,0.00,0.74,0.74,0.01,A,XXX
2026,72081,0.25,1.04,1.04,0.03,A,XXX
2026,72081,0.25,0.11,0.11,0.02,A,XXX
2026,72081,0.00,0.93,0.93,0.01,A,XXX
2026,72082,0.30,1.82,1.82,0.03,A,XXX
2026,72082,0.30,0.13,0.13,0.02,A,XXX
2026,72082,0.00,1.69,1.69,0.01,A,XXX
2026,72083,0.34,2.02,2.02,0.03,A,XXX
2026,72083,0.34,0.15,0.15,0.02,A,XXX
2026,72083,0.00,1.87,1.87,0.01,A,XXX
2026,72084,0.40,2.51,2.51,0.04,A,XXX
2026,72084,0.40,0.17,0.17,0.02,A,XXX
2026,72084,0.00,2.34,2.34,0.02,A,XXX
2026,72100,0.21,0.98,0.98,0.02,A,XXX
2026,72100,0.21,0.10,0.10,0.01,A,XXX
2026,72100,0.00,0.88,0.88,0.01,A,XXX
2026,72110,0.25,1.32,1.32,0.03,A,XXX
2026,72110,0.25,0.11,0.11,0.02,A,XXX
2026,72110,0.00,1.21,1.21,0.01,A,XXX
2026,72114,0.29,1.53,1.53,0.03,A,XXX
2026,72114,0.29,0.12,0.12,0.02,A,XXX
2026,72114,0.00,1.41,1.41,0.01,A,XXX
2026,72120,0.21,1.03,1.03,0.02,A,XXX
2026,72120,0.21,0.10,0.10,0.01,A,XXX
2026,72120,0.00,0.93,0.93,0.01,A,XXX
2026,72125,0.98,2.86,2.86,0.07,A,XXX
2026,72125,0.98,0.35,0.35,0.06,A,XXX
2026,72125,0.00,2.51,2.51,0.01,A,XXX
2026,72126,1.19,3.76,3.76,0.09,A,XXX
2026,72126,1.19,0.42,0.42,0.07,A,XXX
2026,72126,0.00,3.34,3.34,0.02,A,XXX
2026,72127,1.24,4.54,4.54,0.09,A,XXX
2026,72127,1.24,0.43,0.43,0.07,A,XXX
2026,72127,0.00,4.11,4.11,0.02,A,XXX
2026,72128,0.98,2.85,2.85,0.07,A,XXX
2026,72128,0.98,0.35,0.35,0.06,A,XXX
2026,72128,0.00,2.50,2.50,0.01,A,XXX
2026,72129,1.19,3.79,3.79,0.09,A,XXX
2026,72129,1.19,0.42,0.42,0.07,A,XXX
2026,72129,0.00,3.37,3.37,0.02,A,XXX
2026,72130,1.24,4.60,4.60,0.09,A,XXX
2026,72130,1.24,0.44,0.44,0.07,A,XXX
2026,72130,0.00,4.16,4.16,0.02,A,XXX
2026,72131,0.98,2.84,2.84,0.07,A,XXX
2026,72131,0.98,0.35,0.35,0.06,A,XXX
2026,72131,0.00,2.49,2.49,0.01,A,XXX
2026,72132,1.19,3.77,3.77,0.09,A,XXX
2026,72132,1.19,0.42,0.42,0.07,A,XXX
2026,72132,0.00,3.35,3.35,0.02,A,XXX
2026,72133,1.24,4.56,4.56,0.09,A,XXX
2026,72133,1.24,0.44,0.44,0.07,A,XXX
2026,72133,0.00,4.12,4.12,0.02,A,XXX
2026,72141,1.44,4.17,4.17,0.10,A,XXX
2026,72141,1.44,0.52,0.52,0.08,A,XXX
2026,72141,0.00,3.65,3.65,0.02,A,XXX
2026,72142,1.74,6.32,6.32,0.14,A,XXX
2026,72142,1.74,0.63,0.63,0.11,A,XXX
2026,72142,0.00,5.69,5.69,0.03,A,XXX
2026,72146,1.44,4.16,4.16,0.10,A,XXX
2026,72146,1.44,0.52,0.52,0.08,A,XXX
2026,72146,0.00,3.64,3.64,0.02,A,XXX
2026,72147,1.74,6.26,6.26,0.12,A,XXX
2026,72147,1.74,0.63,0.63,0.09,A,XXX
2026,72147,0.00,5.63,5.63,0.03,A,XXX
2026,72148,1.44,4.20,4.20,0.10,A,XXX
2026,72148,1.44,0.53,0.53,0.08,A,XXX
2026,72148,0.00,3.67,3.67,0.02,A,XXX
2026,72149,1.74,6.21,6.21,0.12,A,XXX
2026,72149,1.74,0.63,0.63,0.09,A,XXX
2026,72149,0.00,5.58,5.58,0.03,A,XXX
2026,72156,2.23,7.13,7.13,0.16,A,XXX
2026,72156,2.23,0.80,0.80,0.13,A,XXX
2026,72156,0.00,6.33,6.33,0.03,A,XXX
2026,72157,2.23,7.15,7.15,0.16,A,XXX
2026,72157,2.23,0.80,0.80,0.13,A,XXX
2026,72157,0.00,6.35,6.35,0.03,A,XXX
2026,72158,2.23,7.14,7.14,0.16,A,XXX
2026,72158,2.23,0.80,0.80,0.13,A,XXX
2026,72158,0.00,6.34,6.34,0.03,A,XXX
2026,72159,1.76,8.21,8.21,0.13,R,XXX
2026,72159,1.76,0.62,0.62,0.09,R,XXX
2026,72159,0.00,7.59,7.59,0.04,R,XXX
2026,72170,0.17,0.65,0.65,0.02,A,XXX
2026,72170,0.17,0.07,0.07,0.01,A,XXX
2026,72170,0.00,0.58,0.58,0.01,A,XXX
2026,72190,0.24,1.03,1.03,0.03,A,XXX
2026,72190,0.24,0.11,0.11,0.02,A,XXX
2026,72190,0.00,0.92,0.92,0.01,A,XXX
2026,72191,1.76,7.20,7.20,0.14,A,XXX
2026,72191,1.76,0.60,0.60,0.11,A,XXX
2026,72191,0.00,6.60,6.60,0.03,A,XXX
2026,72192,1.06,2.84,2.84,0.07,A,XXX
2026,72192,1.06,0.37,0.37,0.06,A,XXX
2026,72192,0.00,2.47,2.47,0.01,A,XXX
2026,72193,1.13,5.54,5.54,0.09,A,XXX
2026,72193,1.13,0.40,0.40,0.07,A,XXX
2026,72193,0.00,5.14,5.14,0.02,A,XXX
2026,72194,1.19,6.22,6.22,0.09,A,XXX
2026,72194,1.19,0.42,0.42,0.07,A,XXX
2026,72194,0.00,5.80,5.80,0.02,A,XXX
2026,72195,1.42,5.30,5.30,0.09,A,XXX
2026,72195,1.42,0.51,0.51,0.07,A,XXX
2026,72195,0.00,4.79,4.79,0.02,A,XXX
2026,72196,1.69,6.22,6.22,0.12,A,XXX
2026,72196,1.69,0.60,0.60,0.09,A,XXX
2026,72196,0.00,5.62,5.62,0.03,A,XXX
2026,72197,2.15,7.70,7.70,0.16,A,XXX
2026,72197,2.15,0.76,0.76,0.13,A,XXX
2026,72197,0.00,6.94,6.94,0.03,A,XXX
2026,72198,1.76,8.17,8.17,0.13,A,XXX
2026,72198,1.76,0.60,0.60,0.09,A,XXX
2026,72198,0.00,7.57,7.57,0.04,A,XXX
2026,72200,0.17,0.82,0.82,0.02,A,XXX
2026,72200,0.17,0.07,0.07,0.01,A,XXX
2026,72200,0.00,0.75,0.75,0.01,A,XXX
2026,72202,0.22,0.92,0.92,0.02,A,XXX
2026,72202,0.22,0.08,0.08,0.01,A,XXX
2026,72202,0.00,0.84,0.84,0.01,A,XXX
2026,72220,0.17,0.77,0.77,0.02,A,XXX
2026,72220,0.17,0.07,0.07,0.01,A,XXX
2026,72220,0.00,0.70,0.70,0.01,A,XXX
2026,72240,0.89,2.39,2.39,0.07,A,XXX
2026,72240,0.89,0.34,0.34,0.06,A,XXX
2026,72240,0.00,2.05,2.05,0.01,A,XXX
2026,72255,0.89,2.17,2.17,0.06,A,XXX
2026,72255,0.89,0.32,0.32,0.05,A,XXX
2026,72255,0.00,1.85,1.85,0.01,A,XXX
2026,72265,0.81,2.43,2.43,0.06,A,XXX
2026,72265,0.81,0.34,0.34,0.05,A,XXX
2026,72265,0.00,2.09,2.09,0.01,A,XXX
2026,72270,1.30,2.62,2.62,0.08,A,XXX
2026,72270,1.30,0.43,0.43,0.07,A,XXX
2026,72270,0.00,2.19,2.19,0.01,A,XXX
2026,72285,1.13,3.16,3.16,0.05,A,XXX
2026,72285,1.13,0.54,0.54,0.04,A,XXX
2026,72285,0.00,2.62,2.62,0.01,A,XXX
2026,72295,0.81,2.80,2.80,0.05,A,XXX
2026,72295,0.81,0.36,0.36,0.04,A,XXX
2026,72295,0.00,2.44,2.44,0.01,A,XXX
2026,73000,0.16,0.82,0.82,0.02,A,XXX
2026,73000,0.16,0.07,0.07,0.01,A,XXX
2026,73000,0.00,0.75,0.75,0.01,A,XXX
2026,73010,0.17,0.56,0.56,0.02,A,XXX
2026,73010,0.17,0.09,0.09,0.01,A,XXX
2026,73010,0.00,0.47,0.47,0.01,A,XXX
2026,73020,0.15,0.48,0.48,0.02,A,XXX
2026,73020,0.15,0.06,0.06,0.01,A,XXX
2026,73020,0.00,0.42,0.42,0.01,A,XXX
2026,73030,0.18,0.87,0.87,0.02,A,XXX
2026,73030,0.18,0.08,0.08,0.01,A,XXX
2026,73030,0.00,0.79,0.79,0.01,A,XXX
2026,73040,0.53,3.46,3.46,0.04,A,XXX
2026,73040,0.53,0.24,0.24,0.03,A,XXX
2026,73040,0.00,3.22,3.22,0.01,A,XXX
2026,73050,0.18,0.71,0.71,0.02,A,XXX
2026,73050,0.18,0.09,0.09,0.01,A,XXX
2026,73050,0.00,0.62,0.62,0.01,A,XXX
2026,73060,0.16,0.78,0.78,0.02,A,XXX
2026,73060,0.16,0.07,0.07,0.01,A,XXX
2026,73060,0.00,0.71,0.71,0.01,A,XXX
2026,73070,0.16,0.70,0.70,0.02,A,XXX
2026,73070,0.16,0.07,0.07,0.01,A,XXX
2026,73070,0.00,0.63,0.63,0.01,A,XXX
2026,73080,0.17,0.80,0.80,0.02,A,XXX
2026,73080,0.17,0.07,0.07,0.01,A,XXX
2026,73080,0.00,0.73,0.73,0.01,A,XXX
2026,73085,0.53,2.31,2.31,0.04,A,XXX
2026,73085,0.53,0.19,0.19,0.03,A,XXX
2026,73085,0.00,2.12,2.12,0.01,A,XXX
2026,73090,0.16,0.69,0.69,0.02,A,XXX
2026,73090,0.16,0.06,0.06,0.01,A,XXX
2026,73090,0.00,0.63,0.63,0.01,A,XXX
2026,73092,0.16,0.74,0.74,0.02,A,XXX
2026,73092,0.16,0.06,0.06,0.01,A,XXX
2026,73092,0.00,0.68,0.68,0.01,A,XXX
2026,73100,0.16,0.85,0.85,0.02,A,XXX
2026,73100,0.16,0.08,0.08,0.01,A,XXX
2026,73100,0.00,0.77,0.77,0.01,A,XXX
2026,73110,0.17,1.09,1.09,0.02,A,XXX
2026,73110,0.17,0.08,0.08,0.01,A,XXX
2026,73110,0.00,1.01,1.01,0.01,A,XXX
2026,73115,0.53,3.41,3.41,0.05,A,XXX
2026,73115,0.53,0.24,0.24,0.04,A,XXX
2026,73115,0.00,3.17,3.17,0.01,A,XXX
2026,73120,0.16,0.76,0.76,0.02,A,XXX
2026,73120,0.16,0.07,0.07,0.01,A,XXX
2026,73120,0.00,0.69,0.69,0.01,A,XXX
2026,73130,0.17,0.95,0.95,0.02,A,XXX
2026,73130,0.17,0.08,0.08,0.01,A,XXX
2026,73130,0.00,0.87,0.87,0.01,A,XXX
2026,73140,0.13,1.03,1.03,0.02,A,XXX
2026,73140,0.13,0.06,0.06,0.01,A,XXX
2026,73140,0.00,0.97,0.97,0.01,A,XXX
2026,73200,0.98,3.75,3.75,0.08,A,XXX
2026,73200,0.98,0.35,0.35,0.06,A,XXX
2026,73200,0.00,3.40,3.40,0.02,A,XXX
2026,73201,1.13,4.75,4.75,0.09,A,XXX
2026,73201,1.13,0.40,0.40,0.07,A,XXX
2026,73201,0.00,4.35,4.35,0.02,A,XXX
2026,73202,1.19,6.09,6.09,0.09,A,XXX
2026,73202,1.19,0.41,0.41,0.07,A,XXX
2026,73202,0.00,5.68,5.68,0.02,A,XXX
2026,73206,1.76,6.95,6.95,0.14,A,XXX
2026,73206,1.76,0.60,0.60,0.11,A,XXX
2026,73206,0.00,6.35,6.35,0.03,A,XXX
2026,73218,1.32,7.66,7.66,0.10,A,XXX
2026,73218,1.32,0.49,0.49,0.07,A,XXX
2026,73218,0.00,7.17,7.17,0.03,A,XXX
2026,73219,1.58,8.18,8.18,0.11,A,XXX
2026,73219,1.58,0.58,0.58,0.08,A,XXX
2026,73219,0.00,7.60,7.60,0.03,A,XXX
2026,73220,2.10,9.92,9.92,0.16,A,XXX
2026,73220,2.10,0.76,0.76,0.12,A,XXX
2026,73220,0.00,9.16,9.16,0.04,A,XXX
2026,73221,1.32,4.73,4.73,0.09,A,XXX
2026,73221,1.32,0.50,0.50,0.07,A,XXX
2026,73221,0.00,4.23,4.23,0.02,A,XXX
2026,73222,1.58,7.67,7.67,0.11,A,XXX
2026,73222,1.58,0.59,0.59,0.08,A,XXX
2026,73222,0.00,7.08,7.08,0.03,A,XXX
2026,73223,2.10,9.22,9.22,0.15,A,XXX
2026,73223,2.10,0.76,0.76,0.12,A,XXX
2026,73223,0.00,8.46,8.46,0.03,A,XXX
2026,73225,1.69,7.85,7.85,0.15,R,XXX
2026,73225,1.69,0.54,0.54,0.11,R,XXX
2026,73225,0.00,7.31,7.31,0.04,R,XXX
2026,73501,0.18,0.81,0.81,0.02,A,XXX
2026,73501,0.18,0.08,0.08,0.01,A,XXX
2026,73501,0.00,0.73,0.73,0.01,A,XXX
2026,73502,0.21,1.23,1.23,0.02,A,XXX
2026,73502,0.21,0.10,0.10,0.01,A,XXX
2026,73502,0.00,1.13,1.13,0.01,A,XXX
2026,73503,0.26,1.59,1.59,0.03,A,XXX
2026,73503,0.26,0.12,0.12,0.02,A,XXX
2026,73503,0.00,1.47,1.47,0.01,A,XXX
2026,73521,0.21,1.02,1.02,0.02,A,XXX
2026,73521,0.21,0.10,0.10,0.01,A,XXX
2026,73521,0.00,0.92,0.92,0.01,A,XXX
2026,73522,0.28,1.32,1.32,0.03,A,XXX
2026,73522,0.28,0.12,0.12,0.02,A,XXX
2026,73522,0.00,1.20,1.20,0.01,A,XXX
2026,73523,0.30,1.51,1.51,0.03,A,XXX
2026,73523,0.30,0.12,0.12,0.02,A,XXX
2026,73523,0.00,1.39,1.39,0.01,A,XXX
2026,73525,0.53,3.41,3.41,0.05,A,XXX
2026,73525,0.53,0.28,0.28,0.04,A,XXX
2026,73525,0.00,3.13,3.13,0.01,A,XXX
2026,73551,0.16,0.70,0.70,0.02,A,XXX
2026,73551,0.16,0.07,0.07,0.01,A,XXX
2026,73551,0.00,0.63,0.63,0.01,A,XXX
2026,73552,0.18,0.87,0.87,0.02,A,XXX
2026,73552,0.18,0.07,0.07,0.01,A,XXX
2026,73552,0.00,0.80,0.80,0.01,A,XXX
2026,73560,0.16,0.85,0.85,0.02,A,XXX
2026,73560,0.16,0.07,0.07,0.01,A,XXX
2026,73560,0.00,0.78,0.78,0.01,A,XXX
2026,73562,0.18,1.07,1.07,0.02,A,XXX
2026,73562,0.18,0.09,0.09,0.01,A,XXX
2026,73562,0.00,0.98,0.98,0.01,A,XXX
2026,73564,0.21,1.25,1.25,0.02,A,XXX
2026,73564,0.21,0.11,0.11,0.01,A,XXX
2026,73564,0.00,1.14,1.14,0.01,A,XXX
2026,73565,0.16,1.08,1.08,0.02,A,XXX
2026,73565,0.16,0.08,0.08,0.01,A,XXX
2026,73565,0.00,1.00,1.00,0.01,A,XXX
2026,73580,0.58,2.85,2.85,0.08,A,XXX
2026,73580,0.58,0.30,0.30,0.07,A,XXX
2026,73580,0.00,2.55,2.55,0.01,A,XXX
2026,73590,0.16,0.76,0.76,0.02,A,XXX
2026,73590,0.16,0.06,0.06,0.01,A,XXX
2026,73590,0.00,0.70,0.70,0.01,A,XXX
2026,73592,0.16,0.74,0.74,0.02,A,XXX
2026,73592,0.16,0.06,0.06,0.01,A,XXX
2026,73592,0.00,0.68,0.68,0.01,A,XXX
2026,73600,0.16,0.79,0.79,0.02,A,XXX
2026,73600,0.16,0.07,0.07,0.01,A,XXX
2026,73600,0.00,0.72,0.72,0.01,A,XXX
2026,73610,0.17,0.92,0.92,0.02,A,XXX
2026,73610,0.17,0.07,0.07,0.01,A,XXX
2026,73610,0.00,0.85,0.85,0.01,A,XXX
2026,73615,0.53,3.40,3.40,0.05,A,XXX
2026,73615,0.53,0.27,0.27,0.04,A,XXX
2026,73615,0.00,3.13,3.13,0.01,A,XXX
2026,73620,0.16,0.68,0.68,0.02,A,XXX
2026,73620,0.16,0.06,0.06,0.01,A,XXX
2026,73620,0.00,0.62,0.62,0.01,A,XXX
2026,73630,0.17,0.83,0.83,0.02,A,XXX
2026,73630,0.17,0.06,0.06,0.01,A,XXX
2026,73630,0.00,0.77,0.77,0.01,A,XXX
2026,73650,0.16,0.67,0.67,0.02,A,XXX
2026,73650,0.16,0.06,0.06,0.01,A,XXX
2026,73650,0.00,0.61,0.61,0.01,A,XXX
2026,73660,0.13,0.71,0.71,0.02,A,XXX
2026,73660,0.13,0.05,0.05,0.01,A,XXX
2026,73660,0.00,0.66,0.66,0.01,A,XXX
2026,73700,0.98,2.85,2.85,0.07,A,XXX
2026,73700,0.98,0.35,0.35,0.06,A,XXX
2026,73700,0.00,2.50,2.50,0.01,A,XXX
2026,73701,1.13,3.75,3.75,0.09,A,XXX
2026,73701,1.13,0.40,0.40,0.07,A,XXX
2026,73701,0.00,3.35,3.35,0.02,A,XXX
2026,73702,1.19,4.55,4.55,0.09,A,XXX
2026,73702,1.19,0.41,0.41,0.07,A,XXX
2026,73702,0.00,4.14,4.14,0.02,A,XXX
2026,73706,1.85,7.62,7.62,0.16,A,XXX
2026,73706,1.85,0.63,0.63,0.12,A,XXX
2026,73706,0.00,6.99,6.99,0.04,A,XXX
2026,73718,1.32,5.25,5.25,0.09,A,XXX
2026,73718,1.32,0.47,0.47,0.07,A,XXX
2026,73718,0.00,4.78,4.78,0.02,A,XXX
2026,73719,1.58,6.13,6.13,0.11,A,XXX
2026,73719,1.58,0.56,0.56,0.08,A,XXX
2026,73719,0.00,5.57,5.57,0.03,A,XXX
2026,73720,2.10,7.78,7.78,0.15,A,XXX
2026,73720,2.10,0.75,0.75,0.12,A,XXX
2026,73720,0.00,7.03,7.03,0.03,A,XXX
2026,73721,1.32,4.71,4.71,0.09,A,XXX
2026,73721,1.32,0.49,0.49,0.07,A,XXX
2026,73721,0.00,4.22,4.22,0.02,A,XXX
2026,73722,1.58,7.74,7.74,0.11,A,XXX
2026,73722,1.58,0.59,0.59,0.08,A,XXX
2026,73722,0.00,7.15,7.15,0.03,A,XXX
2026,73723,2.10,9.17,9.17,0.15,A,XXX
2026,73723,2.10,0.75,0.75,0.12,A,XXX
2026,73723,0.00,8.42,8.42,0.03,A,XXX
2026,73725,1.77,8.17,8.17,0.15,R,XXX
