zip_code,locality_code,state,carrier,rural_indicator,lab_cb_locality,rural_indicator_legacy,plus_four_flag,part_b_payment_indicator,year_quarter
17104,99,PA,12502,,Z9,,0,A,20262
17105,99,PA,12502,,Z9,,0,A,20262
17106,99,PA,12502,,Z9,,0,A,20262
17107,99,PA,12502,,Z9,,0,A,20262
17108,99,PA,12502,,Z9,,0,A,20262
17109,99,PA,12502,,Z9,,0,A,20262
17110,99,PA,12502,,Z9,,0,A,20262
17111,99,PA,12502,,Z9,,0,A,20262
17112,99,PA,12502,,Z9,,0,A,20262
17113,99,PA,12502,,Z9,,0,A,20262
17120,99,PA,12502,,Z9,,0,A,20262
17121,99,PA,12502,,Z9,,0,A,20262
17122,99,PA,12502,,Z9,,0,A,20262
17123,99,PA,12502,,Z9,,0,A,20262
17124,99,PA,12502,,Z9,,0,A,20262
17125,99,PA,12502,,Z9,,0,A,20262
17126,99,PA,12502,,Z9,,0,A,20262
17127,99,PA,12502,,Z9,,0,A,20262
17128,99,PA,12502,,Z9,,0,A,20262
17129,99,PA,12502,,Z9,,0,A,20262
17130,99,PA,12502,,Z9,,0,A,20262
17140,99,PA,12502,,Z9,,0,A,20262
17177,99,PA,12502,,Z9,,0,A,20262
17201,99,PA,12502,,Z9,,0,A,20262
17202,99,PA,12502,,Z9,,0,A,20262
17210,99,PA,12502,,Z9,,0,A,20262
17211,99,PA,12502,R,Z9,R,0,A,20262
17212,99,PA,12502,R,Z9,R,0,A,20262
17213,99,PA,12502,R,Z9,R,0,A,20262
17214,99,PA,12502,R,Z9,R,0,A,20262
17215,99,PA,12502,R,Z9,R,0,A,20262
17217,99,PA,12502,,Z9,,0,A,20262
17219,99,PA,12502,,Z9,,0,A,20262
17220,99,PA,12502,,Z9,,0,A,20262
17221,99,PA,12502,,Z9,,0,A,20262
17222,99,PA,12502,,Z9,,0,A,20262
17223,99,PA,12502,R,Z9,R,0,A,20262
17224,99,PA,12502,,Z9,,0,A,20262
17225,99,PA,12502,,Z9,,0,A,20262
17228,99,PA,12502,R,Z9,R,0,A,20262
17229,99,PA,12502,R,Z9,R,0,A,20262
17231,99,PA,12502,,Z9,,0,A,20262
17232,99,PA,12502,,Z9,,0,A,20262
17233,99,PA,12502,R,Z9,R,0,A,20262
17235,99,PA,12502,,Z9,,0,A,20262
17236,99,PA,12502,,Z9,,0,A,20262
17237,99,PA,12502,R,Z9,R,0,A,20262
17238,99,PA,12502,R,Z9,R,0,A,20262
17239,99,PA,12502,R,Z9,R,0,A,20262
17240,99,PA,12502,R,Z9,R,0,A,20262
17241,99,PA,12502,,Z9,,0,A,20262
17243,99,PA,12502,R,Z9,R,0,A,20262
17244,99,PA,12502,,Z9,,0,A,20262
17246,99,PA,12502,,Z9,,0,A,20262
17247,99,PA,12502,R,Z9,R,0,A,20262
17249,99,PA,12502,R,Z9,R,0,A,20262
17250,99,PA,12502,R,Z9,R,0,A,20262
17251,99,PA,12502,,Z9,,0,A,20262
17252,99,PA,12502,,Z9,,0,A,20262
17253,99,PA,12502,R,Z9,R,0,A,20262
17254,99,PA,12502,,Z9,,0,A,20262
17255,99,PA,12502,R,Z9,R,0,A,20262
17256,99,PA,12502,,Z9,,0,A,20262
17257,99,PA,12502,R,Z9,R,0,A,20262
17260,99,PA,12502,R,Z9,R,0,A,20262
17261,99,PA,12502,R,Z9,R,0,A,20262
17262,99,PA,12502,,Z9,,0,A,20262
17263,99,PA,12502,,Z9,,0,A,20262
17264,99,PA,12502,R,Z9,R,0,A,20262
17265,99,PA,12502,,Z9,,0,A,20262
17266,99,PA,12502,,Z9,,0,A,20262
17267,99,PA,12502,R,Z9,R,0,A,20262
17268,99,PA,12502,R,Z9,R,0,A,20262
17270,99,PA,12502,,Z9,,0,A,20262
17271,99,PA,12502,,Z9,,0,A,20262
17272,99,PA,12502,R,Z9,R,0,A,20262
17294,99,PA,12502,,Z9,,0,A,20262
17301,99,PA,12502,,Z9,,0,A,20262
17302,99,PA,12502,,Z9,,0,A,20262
17303,99,PA,12502,,Z9,,0,A,20262
17304,99,PA,12502,,Z9,,0,A,20262
17306,99,PA,12502,,Z9,,0,A,20262
17307,99,PA,12502,,Z9,,0,A,20262
17309,99,PA,12502,,Z9,,0,A,20262
17310,99,PA,12502,,Z9,,0,A,20262
17311,99,PA,12502,,Z9,,0,A,20262
17312,99,PA,12502,,Z9,,0,A,20262
17313,99,PA,12502,,Z9,,0,A,20262
17314,99,PA,12502,,Z9,,0,A,20262
17315,99,PA,12502,,Z9,,0,A,20262
17316,99,PA,12502,,Z9,,0,A,20262
17317,99,PA,12502,,Z9,,0,A,20262
17318,99,PA,12502,,Z9,,0,A,20262
17319,99,PA,12502,,Z9,,0,A,20262
17320,99,PA,12502,R,Z9,R,0,A,20262
17321,99,PA,12502,,Z9,,0,A,20262
17322,99,PA,12502,,Z9,,0,A,20262
17323,99,PA,12502,,Z9,,0,A,20262
17324,99,PA,12502,,Z9,,0,A,20262
17325,99,PA,12502,,Z9,,0,A,20262
17326,99,PA,12502,,Z9,,0,A,20262
17327,99,PA,12502,,Z9,,0,A,20262
17329,99,PA,12502,,Z9,,0,A,20262
17331,99,PA,12502,,Z9,,0,A,20262
17332,99,PA,12502,,Z9,,0,A,20262
17333,99,PA,12502,,Z9,,0,A,20262
17334,99,PA,12502,,Z9,,0,A,20262
17335,99,PA,12502,,Z9,,0,A,20262
17337,99,PA,12502,,Z9,,0,A,20262
17339,99,PA,12502,,Z9,,0,A,20262
17340,99,PA,12502,,Z9,,0,A,20262
17342,99,PA,12502,,Z9,,0,A,20262
17343,99,PA,12502,,Z9,,0,A,20262
17344,99,PA,12502,,Z9,,0,A,20262
17345,99,PA,12502,,Z9,,0,A,20262
17346,99,PA,12502,,Z9,,0,A,20262
17347,99,PA,12502,,Z9,,0,A,20262
17349,99,PA,12502,,Z9,,0,A,20262
17350,99,PA,12502,,Z9,,0,A,20262
17352,99,PA,12502,,Z9,,0,A,20262
17353,99,PA,12502,,Z9,,0,A,20262
17354,99,PA,12502,,Z9,,0,A,20262
17355,99,PA,12502,,Z9,,0,A,20262
17356,99,PA,12502,,Z9,,0,A,20262
17358,99,PA,12502,,Z9,,0,A,20262
17360,99,PA,12502,,Z9,,0,A,20262
17361,99,PA,12502,,Z9,,0,A,20262
17362,99,PA,12502,,Z9,,0,A,20262
17363,99,PA,12502,,Z9,,0,A,20262
17364,99,PA,12502,,Z9,,0,A,20262
17365,99,PA,12502,,Z9,,0,A,20262
17366,99,PA,12502,,Z9,,0,A,20262
17368,99,PA,12502,,Z9,,0,A,20262
17370,99,PA,12502,,Z9,,0,A,20262
17371,99,PA,12502,,Z9,,0,A,20262
17372,99,PA,12502,,Z9,,0,A,20262
17375,99,PA,12502,,Z9,,0,A,20262
17401,99,PA,12502,,Z9,,0,A,20262
17402,99,PA,12502,,Z9,,0,A,20262
17403,99,PA,12502,,Z9,,0,A,20262
17404,99,PA,12502,,Z9,,0,A,20262
17405,99,PA,12502,,Z9,,0,A,20262
17406,99,PA,12502,,Z9,,0,A,20262
17407,99,PA,12502,,Z9,,0,A,20262
17408,99,PA,12502,,Z9,,0,A,20262
17415,99,PA,12502,,Z9,,0,A,20262
17501,99,PA,12502,,Z9,,0,A,20262
17502,99,PA,12502,,Z9,,0,A,20262
17503,99,PA,12502,,Z9,,0,A,20262
17504,99,PA,12502,,Z9,,0,A,20262
17505,99,PA,12502,,Z9,,0,A,20262
17506,99,PA,12502,,Z9,,0,A,20262
17507,99,PA,12502,,Z9,,0,A,20262
17508,99,PA,12502,,Z9,,0,A,20262
17509,99,PA,12502,,Z9,,0,A,20262
17512,99,PA,12502,,Z9,,0,A,20262
17516,99,PA,12502,,Z9,,0,A,20262
17517,99,PA,12502,,Z9,,0,A,20262
17518,99,PA,12502,,Z9,,0,A,20262
17519,99,PA,12502,,Z9,,0,A,20262
17520,99,PA,12502,,Z9,,0,A,20262
17521,99,PA,12502,,Z9,,0,A,20262
17522,99,PA,12502,,Z9,,0,A,20262
17527,99,PA,12502,,Z9,,1,A,20262
17528,99,PA,12502,,Z9,,0,A,20262
17529,99,PA,12502,,Z9,,0,A,20262
17532,99,PA,12502,,Z9,,0,A,20262
17533,99,PA,12502,,Z9,,0,A,20262
17534,99,PA,12502,,Z9,,0,A,20262
17535,99,PA,12502,,Z9,,0,A,20262
17536,99,PA,12502,,Z9,,0,A,20262
17537,99,PA,12502,,Z9,,0,A,20262
17538,99,PA,12502,,Z9,,0,A,20262
17540,99,PA,12502,,Z9,,0,A,20262
17543,99,PA,12502,,Z9,,0,A,20262
17545,99,PA,12502,,Z9,,0,A,20262
17547,99,PA,12502,,Z9,,0,A,20262
17549,99,PA,12502,,Z9,,0,A,20262
17550,99,PA,12502,,Z9,,0,A,20262
17551,99,PA,12502,,Z9,,0,A,20262
17552,99,PA,12502,,Z9,,0,A,20262
17554,99,PA,12502,,Z9,,0,A,20262
17555,99,PA,12502,,Z9,,1,A,20262
17557,99,PA,12502,,Z9,,0,A,20262
17560,99,PA,12502,,Z9,,0,A,20262
17562,99,PA,12502,,Z9,,0,A,20262
17563,99,PA,12502,,Z9,,0,A,20262
17564,99,PA,12502,,Z9,,0,A,20262
17565,99,PA,12502,,Z9,,0,A,20262
17566,99,PA,12502,,Z9,,0,A,20262
17567,99,PA,12502,,Z9,,0,A,20262
17568,99,PA,12502,,Z9,,0,A,20262
17569,99,PA,12502,,Z9,,0,A,20262
17570,99,PA,12502,,Z9,,0,A,20262
17572,99,PA,12502,,Z9,,0,A,20262
17573,99,PA,12502,,Z9,,0,A,20262
17575,99,PA,12502,,Z9,,0,A,20262
17576,99,PA,12502,,Z9,,0,A,20262
17577,99,PA,12502,,Z9,,0,A,20262
17578,99,PA,12502,,Z9,,0,A,20262
17579,99,PA,12502,,Z9,,0,A,20262
17580,99,PA,12502,,Z9,,0,A,20262
17581,99,PA,12502,,Z9,,0,A,20262
17582,99,PA,12502,,Z9,,0,A,20262
17583,99,PA,12502,,Z9,,0,A,20262
17584,99,PA,12502,,Z9,,0,A,20262
17585,99,PA,12502,,Z9,,0,A,20262
17601,99,PA,12502,,Z9,,0,A,20262
17602,99,PA,12502,,Z9,,0,A,20262
17603,99,PA,12502,,Z9,,0,A,20262
17604,99,PA,12502,,Z9,,0,A,20262
17605,99,PA,12502,,Z9,,0,A,20262
17606,99,PA,12502,,Z9,,0,A,20262
17607,99,PA,12502,,Z9,,0,A,20262
17608,99,PA,12502,,Z9,,0,A,20262
17611,99,PA,12502,,Z9,,0,A,20262
17622,99,PA,12502,,Z9,,0,A,20262
17699,99,PA,12502,,Z9,,0,A,20262
17701,99,PA,12502,,Z9,,0,A,20262
17702,99,PA,12502,,Z9,,0,A,20262
17703,99,PA,12502,,Z9,,0,A,20262
17705,99,PA,12502,,Z9,,0,A,20262
17720,99,PA,12502,,Z9,,0,A,20262
17721,99,PA,12502,R,Z9,R,0,A,20262
17722,99,PA,12502,,Z9,,0,A,20262
17723,99,PA,12502,,Z9,,0,A,20262
17724,99,PA,12502,R,Z9,R,0,A,20262
17726,99,PA,12502,R,Z9,R,0,A,20262
17727,99,PA,12502,,Z9,,0,A,20262
17728,99,PA,12502,,Z9,,0,A,20262
17729,99,PA,12502,B,Z9,B,0,A,20262
17730,99,PA,12502,R,Z9,R,0,A,20262
17731,99,PA,12502,B,Z9,B,0,A,20262
17735,99,PA,12502,R,Z9,R,0,A,20262
17737,99,PA,12502,R,Z9,R,0,A,20262
17738,99,PA,12502,R,Z9,R,0,A,20262
17739,99,PA,12502,,Z9,,0,A,20262
17740,99,PA,12502,,Z9,,0,A,20262
17742,99,PA,12502,R,Z9,R,0,A,20262
17743,99,PA,12502,R,Z9,R,0,A,20262
17744,99,PA,12502,,Z9,,0,A,20262
17745,99,PA,12502,R,Z9,R,0,A,20262
17747,99,PA,12502,R,Z9,R,0,A,20262
17748,99,PA,12502,R,Z9,R,0,A,20262
17749,99,PA,12502,R,Z9,R,0,A,20262
17750,99,PA,12502,R,Z9,R,0,A,20262
17751,99,PA,12502,R,Z9,R,0,A,20262
17752,99,PA,12502,R,Z9,R,0,A,20262
17754,99,PA,12502,,Z9,,0,A,20262
17756,99,PA,12502,R,Z9,R,0,A,20262
17758,99,PA,12502,B,Z9,B,0,A,20262
17759,99,PA,12502,,Z9,,0,A,20262
17760,99,PA,12502,R,Z9,R,0,A,20262
17762,99,PA,12502,R,Z9,R,0,A,20262
17763,99,PA,12502,,Z9,,0,A,20262
17764,99,PA,12502,R,Z9,R,0,A,20262
17765,99,PA,12502,R,Z9,R,0,A,20262
17767,99,PA,12502,R,Z9,R,0,A,20262
17768,99,PA,12502,B,Z9,B,0,A,20262
17769,99,PA,12502,,Z9,,0,A,20262
17770,99,PA,12502,B,Z9,B,0,A,20262
17771,99,PA,12502,,Z9,,0,A,20262
17772,99,PA,12502,R,Z9,R,0,A,20262
17773,99,PA,12502,R,Z9,R,0,A,20262
17774,99,PA,12502,R,Z9,R,0,A,20262
17776,99,PA,12502,,Z9,,0,A,20262
17777,99,PA,12502,R,Z9,R,0,A,20262
17778,99,PA,12502,R,Z9,R,0,A,20262
17779,99,PA,12502,R,Z9,R,0,A,20262
17801,99,PA,12502,R,Z9,R,0,A,20262
17810,99,PA,12502,R,Z9,R,0,A,20262
17812,99,PA,12502,R,Z9,R,0,A,20262
17813,99,PA,12502,R,Z9,R,0,A,20262
17814,99,PA,12502,,Z9,,0,A,20262
17815,99,PA,12502,,Z9,,0,A,20262
17820,99,PA,12502,,Z9,,0,A,20262
17821,99,PA,12502,,Z9,,0,A,20262
17822,99,PA,12502,,Z9,,0,A,20262
17823,99,PA,12502,R,Z9,R,0,A,20262
17824,99,PA,12502,R,Z9,R,0,A,20262
17825,99,PA,12502,R,Z9,R,0,A,20262
17827,99,PA,12502,R,Z9,R,0,A,20262
17828,99,PA,12502,R,Z9,R,0,A,20262
17829,99,PA,12502,R,Z9,R,0,A,20262
17830,99,PA,12502,R,Z9,R,0,A,20262
17831,99,PA,12502,R,Z9,R,0,A,20262
17832,99,PA,12502,R,Z9,R,0,A,20262
17833,99,PA,12502,R,Z9,R,0,A,20262
17834,99,PA,12502,R,Z9,R,0,A,20262
17835,99,PA,12502,R,Z9,R,0,A,20262
17836,99,PA,12502,R,Z9,R,0,A,20262
17837,99,PA,12502,R,Z9,R,0,A,20262
17839,99,PA,12502,,Z9,,0,A,20262
17840,99,PA,12502,R,Z9,R,0,A,20262
17841,99,PA,12502,R,Z9,R,0,A,20262
17842,99,PA,12502,R,Z9,R,0,A,20262
17843,99,PA,12502,R,Z9,R,0,A,20262
17844,99,PA,12502,R,Z9,R,0,A,20262
17845,99,PA,12502,R,Z9,R,0,A,20262
17846,99,PA,12502,,Z9,,0,A,20262
17847,99,PA,12502,R,Z9,R,0,A,20262
17850,99,PA,12502,R,Z9,R,0,A,20262
17851,99,PA,12502,R,Z9,R,0,A,20262
17853,99,PA,12502,R,Z9,R,0,A,20262
17855,99,PA,12502,R,Z9,R,0,A,20262
17856,99,PA,12502,R,Z9,R,0,A,20262
17857,99,PA,12502,R,Z9,R,0,A,20262
17858,99,PA,12502,,Z9,,0,A,20262
17859,99,PA,12502,,Z9,,0,A,20262
17860,99,PA,12502,R,Z9,R,0,A,20262
17861,99,PA,12502,R,Z9,R,0,A,20262
17862,99,PA,12502,R,Z9,R,0,A,20262
17864,99,PA,12502,R,Z9,R,0,A,20262
17865,99,PA,12502,R,Z9,R,0,A,20262
17866,99,PA,12502,R,Z9,R,0,A,20262
17867,99,PA,12502,R,Z9,R,0,A,20262
17868,99,PA,12502,R,Z9,R,0,A,20262
17870,99,PA,12502,R,Z9,R,0,A,20262
17872,99,PA,12502,R,Z9,R,0,A,20262
17876,99,PA,12502,R,Z9,R,0,A,20262
17877,99,PA,12502,R,Z9,R,0,A,20262
17878,99,PA,12502,,Z9,,0,A,20262
17880,99,PA,12502,R,Z9,R,0,A,20262
17881,99,PA,12502,R,Z9,R,0,A,20262
17882,99,PA,12502,R,Z9,R,0,A,20262
17883,99,PA,12502,R,Z9,R,0,A,20262
17884,99,PA,12502,,Z9,,0,A,20262
17885,99,PA,12502,R,Z9,R,0,A,20262
17886,99,PA,12502,R,Z9,R,0,A,20262
17887,99,PA,12502,R,Z9,R,0,A,20262
17888,99,PA,12502,,Z9,,0,A,20262
17889,99,PA,12502,R,Z9,R,0,A,20262
17901,99,PA,12502,R,Z9,R,0,A,20262
17920,99,PA,12502,,Z9,,0,A,20262
17921,99,PA,12502,R,Z9,R,0,A,20262
17922,99,PA,12502,R,Z9,R,0,A,20262
17923,99,PA,12502,R,Z9,R,0,A,20262
17925,99,PA,12502,R,Z9,R,0,A,20262
17927,99,PA,12502,,Z9,,0,A,20262
17929,99,PA,12502,R,Z9,R,0,A,20262
17930,99,PA,12502,R,Z9,R,0,A,20262
17931,99,PA,12502,R,Z9,R,0,A,20262
17932,99,PA,12502,R,Z9,R,0,A,20262
17933,99,PA,12502,R,Z9,R,0,A,20262
17934,99,PA,12502,R,Z9,R,0,A,20262
17935,99,PA,12502,R,Z9,R,0,A,20262
17936,99,PA,12502,R,Z9,R,0,A,20262
17938,99,PA,12502,R,Z9,R,0,A,20262
17941,99,PA,12502,R,Z9,R,0,A,20262
17942,99,PA,12502,R,Z9,R,0,A,20262
17943,99,PA,12502,R,Z9,R,0,A,20262
17944,99,PA,12502,R,Z9,R,0,A,20262
17945,99,PA,12502,R,Z9,R,0,A,20262
17946,99,PA,12502,R,Z9,R,0,A,20262
17948,99,PA,12502,R,Z9,R,0,A,20262
17949,99,PA,12502,R,Z9,R,0,A,20262
17951,99,PA,12502,R,Z9,R,0,A,20262
17952,99,PA,12502,R,Z9,R,0,A,20262
17953,99,PA,12502,R,Z9,R,0,A,20262
17954,99,PA,12502,R,Z9,R,0,A,20262
17957,99,PA,12502,R,Z9,R,0,A,20262
17959,99,PA,12502,R,Z9,R,0,A,20262
17960,99,PA,12502,R,Z9,R,0,A,20262
17961,99,PA,12502,R,Z9,R,0,A,20262
17963,99,PA,12502,R,Z9,R,0,A,20262
17964,99,PA,12502,R,Z9,R,0,A,20262
17965,99,PA,12502,R,Z9,R,0,A,20262
17966,99,PA,12502,R,Z9,R,0,A,20262
17967,99,PA,12502,R,Z9,R,0,A,20262
17968,99,PA,12502,R,Z9,R,0,A,20262
17970,99,PA,12502,R,Z9,R,0,A,20262
17972,99,PA,12502,R,Z9,R,0,A,20262
17974,99,PA,12502,R,Z9,R,0,A,20262
17976,99,PA,12502,R,Z9,R,0,A,20262
17978,99,PA,12502,R,Z9,R,0,A,20262
17979,99,PA,12502,R,Z9,R,0,A,20262
17980,99,PA,12502,R,Z9,R,0,A,20262
17981,99,PA,12502,R,Z9,R,0,A,20262
17982,99,PA,12502,R,Z9,R,0,A,20262
17983,99,PA,12502,R,Z9,R,0,A,20262
17985,99,PA,12502,R,Z9,R,0,A,20262
18001,99,PA,12502,,Z9,,0,A,20262
18002,99,PA,12502,,Z9,,0,A,20262
18003,99,PA,12502,,Z9,,0,A,20262
18005,99,PA,12502,,Z9,,0,A,20262
18010,99,PA,12502,,Z9,,0,A,20262
18011,99,PA,12502,,Z9,,0,A,20262
18012,99,PA,12502,,Z9,,0,A,20262
18013,99,PA,12502,,Z9,,0,A,20262
18014,99,PA,12502,,Z9,,0,A,20262
18015,99,PA,12502,,Z9,,0,A,20262
18016,99,PA,12502,,Z9,,0,A,20262
18017,99,PA,12502,,Z9,,0,A,20262
18018,99,PA,12502,,Z9,,0,A,20262
18020,99,PA,12502,,Z9,,0,A,20262
18025,99,PA,12502,,Z9,,0,A,20262
18030,99,PA,12502,,Z9,,0,A,20262
18031,99,PA,12502,,Z9,,0,A,20262
18032,99,PA,12502,,Z9,,0,A,20262
18034,99,PA,12502,,Z9,,0,A,20262
18035,99,PA,12502,,Z9,,0,A,20262
18036,99,PA,12502,,Z9,,1,A,20262
18037,99,PA,12502,,Z9,,0,A,20262
18038,99,PA,12502,,Z9,,0,A,20262
18039,01,PA,12502,,Z9,,0,A,20262
18040,99,PA,12502,,Z9,,0,A,20262
18041,01,PA,12502,,Z9,,1,A,20262
18042,99,PA,12502,,Z9,,1,A,20262
18043,99,PA,12502,,Z9,,0,A,20262
18044,99,PA,12502,,Z9,,0,A,20262
18045,99,PA,12502,,Z9,,0,A,20262
18046,99,PA,12502,,Z9,,0,A,20262
18049,99,PA,12502,,Z9,,0,A,20262
18050,99,PA,12502,,Z9,,0,A,20262
18051,99,PA,12502,,Z9,,0,A,20262
18052,99,PA,12502,,Z9,,0,A,20262
18053,99,PA,12502,,Z9,,0,A,20262
18054,01,PA,12502,,Z9,,0,A,20262
18055,99,PA,12502,,Z9,,1,A,20262
18056,99,PA,12502,,Z9,,0,A,20262
18058,99,PA,12502,,Z9,,0,A,20262
18059,99,PA,12502,,Z9,,0,A,20262
18060,99,PA,12502,,Z9,,0,A,20262
18062,99,PA,12502,,Z9,,0,A,20262
18063,99,PA,12502,,Z9,,0,A,20262
18064,99,PA,12502,,Z9,,0,A,20262
18065,99,PA,12502,,Z9,,0,A,20262
18066,99,PA,12502,,Z9,,0,A,20262
18067,99,PA,12502,,Z9,,0,A,20262
18068,99,PA,12502,,Z9,,0,A,20262
18069,99,PA,12502,,Z9,,0,A,20262
18070,01,PA,12502,,Z9,,1,A,20262
18071,99,PA,12502,,Z9,,0,A,20262
18072,99,PA,12502,,Z9,,0,A,20262
18073,01,PA,12502,,Z9,,0,A,20262
18074,01,PA,12502,,Z9,,0,A,20262
18076,01,PA,12502,,Z9,,0,A,20262
18077,01,PA,12502,,Z9,,1,A,20262
18078,99,PA,12502,,Z9,,0,A,20262
18079,99,PA,12502,,Z9,,0,A,20262
18080,99,PA,12502,,Z9,,0,A,20262
18081,01,PA,12502,,Z9,,0,A,20262
18083,99,PA,12502,,Z9,,0,A,20262
18084,01,PA,12502,,Z9,,0,A,20262
18085,99,PA,12502,,Z9,,0,A,20262
18086,99,PA,12502,,Z9,,0,A,20262
18087,99,PA,12502,,Z9,,0,A,20262
18088,99,PA,12502,,Z9,,0,A,20262
18091,99,PA,12502,,Z9,,0,A,20262
18092,99,PA,12502,,Z9,,0,A,20262
18098,99,PA,12502,,Z9,,0,A,20262
18099,99,PA,12502,,Z9,,0,A,20262
18101,99,PA,12502,,Z9,,0,A,20262
18102,99,PA,12502,,Z9,,0,A,20262
18103,99,PA,12502,,Z9,,0,A,20262
18104,99,PA,12502,,Z9,,0,A,20262
18105,99,PA,12502,,Z9,,0,A,20262
18106,99,PA,12502,,Z9,,0,A,20262
18109,99,PA,12502,,Z9,,0,A,20262
18175,99,PA,12502,,Z9,,0,A,20262
18195,99,PA,12502,,Z9,,0,A,20262
18201,99,PA,12502,,Z9,,0,A,20262
18202,99,PA,12502,,Z9,,0,A,20262
18210,99,PA,12502,,Z9,,0,A,20262
18211,99,PA,12502,R,Z9,R,0,A,20262
18212,99,PA,12502,,Z9,,0,A,20262
18214,99,PA,12502,R,Z9,R,0,A,20262
18216,99,PA,12502,,Z9,,0,A,20262
18218,99,PA,12502,R,Z9,R,0,A,20262
18219,99,PA,12502,,Z9,,0,A,20262
18220,99,PA,12502,R,Z9,R,0,A,20262
18221,99,PA,12502,,Z9,,0,A,20262
18222,99,PA,12502,,Z9,,0,A,20262
18223,99,PA,12502,,Z9,,0,A,20262
18224,99,PA,12502,,Z9,,0,A,20262
18225,99,PA,12502,,Z9,,0,A,20262
18229,99,PA,12502,,Z9,,0,A,20262
18230,99,PA,12502,,Z9,,0,A,20262
18231,99,PA,12502,R,Z9,R,0,A,20262
18232,99,PA,12502,R,Z9,R,0,A,20262
18234,99,PA,12502,,Z9,,0,A,20262
18235,99,PA,12502,,Z9,,0,A,20262
18237,99,PA,12502,R,Z9,R,0,A,20262
18239,99,PA,12502,,Z9,,0,A,20262
18240,99,PA,12502,R,Z9,R,0,A,20262
18241,99,PA,12502,R,Z9,R,0,A,20262
18242,99,PA,12502,R,Z9,R,0,A,20262
18243,99,PA,12502,,Z9,,0,A,20262
18244,99,PA,12502,,Z9,,0,A,20262
18245,99,PA,12502,R,Z9,R,0,A,20262
18246,99,PA,12502,,Z9,,0,A,20262
18247,99,PA,12502,,Z9,,0,A,20262
18248,99,PA,12502,R,Z9,R,0,A,20262
18249,99,PA,12502,,Z9,,0,A,20262
18250,99,PA,12502,R,Z9,R,0,A,20262
18251,99,PA,12502,,Z9,,0,A,20262
18252,99,PA,12502,R,Z9,R,0,A,20262
18254,99,PA,12502,,Z9,,0,A,20262
18255,99,PA,12502,,Z9,,0,A,20262
18256,99,PA,12502,,Z9,,0,A,20262
18301,99,PA,12502,,Z9,,0,A,20262
18302,99,PA,12502,,Z9,,0,A,20262
18320,99,PA,12502,,Z9,,0,A,20262
18321,99,PA,12502,,Z9,,0,A,20262
18322,99,PA,12502,,Z9,,0,A,20262
18323,99,PA,12502,R,Z9,R,0,A,20262
18324,99,PA,12502,,Z9,,0,A,20262
18325,99,PA,12502,R,Z9,R,0,A,20262
18326,99,PA,12502,R,Z9,R,0,A,20262
18327,99,PA,12502,,Z9,,0,A,20262
18328,99,PA,12502,,Z9,,0,A,20262
18330,99,PA,12502,,Z9,,0,A,20262
18331,99,PA,12502,,Z9,,0,A,20262
18332,99,PA,12502,,Z9,,0,A,20262
18333,99,PA,12502,,Z9,,0,A,20262
18334,99,PA,12502,R,Z9,R,0,A,20262
18335,99,PA,12502,,Z9,,0,A,20262
18336,99,PA,12502,R,Z9,R,0,A,20262
18337,99,PA,12502,R,Z9,R,0,A,20262
18340,99,PA,12502,R,Z9,R,0,A,20262
18341,99,PA,12502,,Z9,,0,A,20262
18342,99,PA,12502,R,Z9,R,0,A,20262
18343,99,PA,12502,R,Z9,R,0,A,20262
18344,99,PA,12502,R,Z9,R,0,A,20262
18346,99,PA,12502,R,Z9,R,0,A,20262
18347,99,PA,12502,R,Z9,R,0,A,20262
18348,99,PA,12502,R,Z9,R,0,A,20262
18349,99,PA,12502,,Z9,,0,A,20262
18350,99,PA,12502,R,Z9,R,0,A,20262
18351,99,PA,12502,,Z9,,0,A,20262
18352,99,PA,12502,,Z9,,0,A,20262
18353,99,PA,12502,,Z9,,0,A,20262
18354,99,PA,12502,,Z9,,0,A,20262
18355,99,PA,12502,,Z9,,0,A,20262
18356,99,PA,12502,,Z9,,0,A,20262
18357,99,PA,12502,R,Z9,R,0,A,20262
18360,99,PA,12502,,Z9,,0,A,20262
18370,99,PA,12502,,Z9,,0,A,20262
18371,99,PA,12502,,Z9,,0,A,20262
18372,99,PA,12502,,Z9,,0,A,20262
18373,99,PA,12502,,Z9,,0,A,20262
18401,99,PA,12502,R,Z9,R,0,A,20262
18403,99,PA,12502,,Z9,,0,A,20262
18405,99,PA,12502,R,Z9,R,0,A,20262
18407,99,PA,12502,,Z9,,0,A,20262
18410,99,PA,12502,,Z9,,0,A,20262
18411,99,PA,12502,,Z9,,0,A,20262
18413,99,PA,12502,R,Z9,R,0,A,20262
18414,99,PA,12502,,Z9,,0,A,20262
18415,99,PA,12502,R,Z9,R,0,A,20262
18416,99,PA,12502,,Z9,,0,A,20262
18417,99,PA,12502,R,Z9,R,0,A,20262
18419,99,PA,12502,,Z9,,0,A,20262
18420,99,PA,12502,,Z9,,0,A,20262
18421,99,PA,12502,R,Z9,R,0,A,20262
18424,99,PA,12502,,Z9,,0,A,20262
18425,99,PA,12502,,Z9,,0,A,20262
18426,99,PA,12502,,Z9,,0,A,20262
18427,99,PA,12502,R,Z9,R,0,A,20262
18428,99,PA,12502,,Z9,,0,A,20262
18430,99,PA,12502,R,Z9,R,0,A,20262
18431,99,PA,12502,R,Z9,R,0,A,20262
18433,99,PA,12502,,Z9,,0,A,20262
18434,99,PA,12502,,Z9,,0,A,20262
